21:07:41: Executing 'runIde --stacktrace'...

Download https://services.gradle.org/distributions/gradle-8.9-bin.zip, took 5 s 744 ms
Download https://repo.maven.apache.org/maven2/org/jboss/threads/jboss-threads/3.5.0.Final/jboss-threads-3.5.0.Final.jar, took 36 ms
Download https://repo.maven.apache.org/maven2/org/wildfly/client/wildfly-client-config/1.0.1.Final/wildfly-client-config-1.0.1.Final.jar, took 38 ms
Download https://repo.maven.apache.org/maven2/org/jboss/logging/jboss-logging/3.4.3.Final/jboss-logging-3.4.3.Final.jar, took 38 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/plugin-repository-rest-client/2.0.39/plugin-repository-rest-client-2.0.39.jar, took 218 ms
Download https://repo.maven.apache.org/maven2/com/squareup/okhttp3/okhttp/4.4.1/okhttp-4.4.1.jar, took 226 ms
Download https://plugins.gradle.org/m2/org/gradle/toolchains/foojay-resolver/0.8.0/foojay-resolver-0.8.0.jar, took 175 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-annotations/2.14.2/jackson-annotations-2.14.2.jar, took 31 ms
Download https://repo.maven.apache.org/maven2/org/jboss/xnio/xnio-api/3.8.16.Final/xnio-api-3.8.16.Final.jar, took 153 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/module/jackson-module-kotlin/2.14.2/jackson-module-kotlin-2.14.2.jar, took 29 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/plugins/structure-intellij/3.284/structure-intellij-3.284.jar, took 211 ms
Download https://repo.maven.apache.org/maven2/org/jetbrains/intellij/blockmap/1.0.5/blockmap-1.0.5.jar, took 34 ms
Download https://repo.maven.apache.org/maven2/org/jsoup/jsoup/1.16.1/jsoup-1.16.1.jar, took 93 ms
Download https://repo.maven.apache.org/maven2/com/sun/xml/bind/jaxb-core/2.3.0/jaxb-core-2.3.0.jar, took 46 ms
Download https://repo.maven.apache.org/maven2/com/fasterxml/jackson/core/jackson-core/2.14.2/jackson-core-2.14.2.jar, took 136 ms
Download https://repo.maven.apache.org/maven2/javax/activation/javax.activation-api/1.2.0/javax.activation-api-1.2.0.jar, took 30 ms
Download https://repo.maven.apache.org/maven2/org/glassfish/jaxb/txw2/2.3.1/txw2-2.3.1.jar, took 38 ms
